"","Region","Date","Year","Week","Total Tests","Total RSV","Test Positivity Rate","PM2.5","PM10","SO2","O3","NO2","Max.Temp","Min.Temp","Temp.Range","Avg.Temp","Prcp","RH","WS","AP","Heat_p99","Heat_p975","Heat_p95","Cold_p01","Cold_p025","Cold_p05","Cold_p075","Cold_p10","RWV-SD","RWV-DTD","p1_2d","p1_3d","p1_4d","p1_5d","p2.5_2d","p2.5_3d","p2.5_4d","p2.5_5d","p5_2d","p5_3d","p5_4d","p5_5d","p7.5_2d","p7.5_3d","p7.5_4d","p7.5_5d","p10_2d","p10_3d","p10_4d","p10_5d","p1_2d_continuous","p1_3d_continuous","p1_4d_continuous","p1_5d_continuous","p2.5_2d_continuous","p2.5_3d_continuous","p2.5_4d_continuous","p2.5_5d_continuous","p5_2d_continuous","p5_3d_continuous","p5_4d_continuous","p5_5d_continuous","p7.5_2d_continuous","p7.5_3d_continuous","p7.5_4d_continuous","p7.5_5d_continuous","p10_2d_continuous","p10_3d_continuous","p10_4d_continuous","p10_5d_continuous","joint_p025_p95_2d","joint_p05_p95_2d","joint_p075_p95_2d","joint_p10_p95_2d","joint_p025_p90_2d","joint_p05_p90_2d","joint_p075_p90_2d","joint_p10_p90_2d","joint_p025_p80_2d","joint_p05_p80_2d","joint_p075_p80_2d","joint_p10_p80_2d","joint_p025_p70_2d","joint_p05_p70_2d","joint_p075_p70_2d","joint_p10_p70_2d","joint_p025_p60_2d","joint_p05_p60_2d","joint_p075_p60_2d","joint_p10_p60_2d","joint_p025_p50_2d","joint_p05_p50_2d","joint_p075_p50_2d","joint_p10_p50_2d","joint_p025_p95_2d_v2","joint_p05_p95_2d_v2","joint_p075_p95_2d_v2","joint_p10_p95_2d_v2","joint_p025_p90_2d_v2","joint_p05_p90_2d_v2","joint_p075_p90_2d_v2","joint_p10_p90_2d_v2","joint_p025_p80_2d_v2","joint_p05_p80_2d_v2","joint_p075_p80_2d_v2","joint_p10_p80_2d_v2","joint_p025_p70_2d_v2","joint_p05_p70_2d_v2","joint_p075_p70_2d_v2","joint_p10_p70_2d_v2","joint_p025_p60_2d_v2","joint_p05_p60_2d_v2","joint_p075_p60_2d_v2","joint_p10_p60_2d_v2","joint_p025_p50_2d_v2","joint_p05_p50_2d_v2","joint_p075_p50_2d_v2","joint_p10_p50_2d_v2","excess_pm25_p95_2d","excess_pm25_p90_2d","excess_pm25_p80_2d","excess_pm25_p70_2d"
"1669","La.Araucania",2017-02-05,"2017",5,9,0,0,5.58695,46.3297125,3.1157433,18.11734575,39.936699,27.6,3,24.6,15.4625,26.2,74.8984375,4.247395833,1004.120833,0,0,0,0,0,0,0,0,0.891126894924142,-0.2875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1670","La.Araucania",2017-02-12,"2017",6,12,0,0,4.90281375,42.18640625,2.909539475,12.7728594,35.3901305,28.5,4.3,24.2,15.3875,0.1,73.56770833,4.421875,1005.075,0,0,0,0,0,0,0,0,0.837406711222212,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1671","La.Araucania",2017-02-19,"2017",7,10,0,0,4.51833825,39.19394375,3.4624741,11.20402885,33.8669545,30.3,6.9,23.4,16.6375,30.8,80.0625,5.5390625,1004.094531,0,2,2,0,0,0,0,0,2.27529432946911,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1672","La.Araucania",2017-02-26,"2017",8,12,0,0,1.825258125,33.048675,4.84308965,8.53478325,37.70025805,29.8,12.8,17,19.9875,0.2,83.31510417,4.979166667,1003.861458,4,7,7,0,0,0,0,0,0.91407642693908,0.2125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1673","La.Araucania",2017-03-05,"2017",9,6,0,0,5.1434,33.6024125,4.48542035,12.5052361,28.78903455,28.3,3.8,24.5,15.0625,17.3,79.35484601,3.842957428,1003.887002,0,0,1,0,0,0,0,0,2.43013080188818,-0.925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1674","La.Araucania",2017-03-12,"2017",10,16,0,0,8.4561725,56.01353125,4.7973772,15.1273633,48.363094,25.2,4,21.2,13.25,52.5,81.3125,4.361979167,1005.526823,0,0,0,0,0,0,0,0,1.0337172865786,-0.0500000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1675","La.Araucania",2017-03-19,"2017",11,27,0,0,8.303345625,38.00994375,4.061985775,15.99455305,52.972431,27.4,2.8,24.6,13.8125,0.1,79.48697917,3.947916667,1006.521354,0,0,0,0,0,0,0,0,1.46330106266619,0.3375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1676","La.Araucania",2017-03-26,"2017",12,19,0,0,18.76177625,30.69354375,2.795359875,18.0644625,49.222348,28.4,3.4,25,14.3,4.1,83.02909873,3.24852808,1005.094746,0,0,0,0,0,0,0,0,1.36591152192017,0.2375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1677","La.Araucania",2017-04-02,"2017",13,17,0,0,16.72237438,32.90775625,2.69740135,13.45343755,45.822744,24.5,4.3,20.2,13.3625,8.4,87.24479167,3.145833333,1005.579948,0,0,0,0,0,0,0,0,1.08619585184783,-0.325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1678","La.Araucania",2017-04-09,"2017",14,16,0,0,32.07956875,35.98894375,2.69576385,16.51456555,48.4079555,20.7,3.2,17.5,11.7125,58.6,90.87760417,3.4921875,1006.179688,0,0,0,0,0,0,0,0,1.72993600211932,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"1679","La.Araucania",2017-04-16,"2017",15,11,0,0,33.76655813,33.0469375,3.269684675,16.37763015,61.975469,27.2,3.2,24,13.025,0.3,81.14266304,3.349977355,1005.208639,0,0,0,0,0,0,0,0,1.59082189000349,0.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"1680","La.Araucania",2017-04-23,"2017",16,16,0,0,31.1106625,34.91013125,2.631079325,13.6126263,49.762754,26.9,4.6,22.3,12.425,10,83.55016447,3.871436404,1005.735115,0,0,0,0,0,0,0,0,2.2153683989028,-0.825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"1681","La.Araucania",2017-04-30,"2017",17,17,0,0,36.86815625,46.574075,4.166150425,15.95725915,72.2404805,21.2,4.6,16.6,11.1875,12.1,90.0395154,3.582540761,1008.731895,0,0,0,0,0,0,0,0,2.07394551519561,0.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"1682","La.Araucania",2017-05-07,"2017",18,14,1,0.0714285714285714,37.07128125,37.9506375,4.54329615,17.7185617,72.534536,21.2,2.4,18.8,12.325,54.5,87.44270833,4.958333333,1003.109375,0,0,0,0,0,0,0,0,1.94917564993146,-0.0875000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"1683","La.Araucania",2017-05-14,"2017",19,21,2,0.0952380952380952,44.5625,16.6875,2.937675,14.945,46.6099,20.4,3.8,16.6,11.775,16.5,84.5234375,5.359375,1002.402083,0,0,0,0,0,0,0,0,1.70859173423194,-0.2625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1684","La.Araucania",2017-05-21,"2017",20,21,0,0,52.875,26.0178575,4.182175,17.15,56.19555,15.4,-0.7,16.1,7.8125,45.4,87.96252264,4.691123188,1007.256624,0,0,0,0,0,1,1,3,2.77150681038312,-0.325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2
"1685","La.Araucania",2017-05-28,"2017",21,28,2,0.0714285714285714,111,35.3125,5.472525,11.27,72.0275,13.9,-1.9,15.8,4.009375,9.9,95.49159357,2.489903143,1009.376078,0,0,0,3,4,6,6,7,2.96298406232154,-0.425,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,3,3,0,0,3,3,0,0,6,6,6,6,6,6,6,6,7,7,7,7,0,0,0,0,0,2,2,3,3,5,5,6,3,6,6,7,3,6,6,7,3,6,6,7,0,0,0,0,3,3,3,3,3,6,6,6,3,6,6,7,3,6,6,7,3,6,6,7,0,3,6,7
"1686","La.Araucania",2017-06-04,"2017",22,29,3,0.103448275862069,73.8125,37.875,5.48235,23.94875,81.7236,14.8,0.8,14,6.3,30.5,95.39322917,3.5625,1009.817969,0,0,0,0,1,2,2,5,2.20583641408747,0.203125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,2,3,5
"1687","La.Araucania",2017-06-11,"2017",23,49,7,0.142857142857143,74.3125,35.8125,5.3972,19.11,74.17775,14.5,0.7,13.8,7.05,34.1,93.4375,4.479166667,1011.407292,0,0,0,0,0,2,2,4,2.4651861708891,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"1688","La.Araucania",2017-06-18,"2017",24,38,7,0.184210526315789,91.3125,23.9375,4.771675,25.235,56.7807,13.5,-2.7,16.2,5.65,134.9,91.46354167,5.2265625,1005.598177,0,0,0,1,2,4,4,5,3.76828873628335,-1.325,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,0,0,2,2
"1689","La.Araucania",2017-06-25,"2017",25,55,20,0.363636363636364,81.5625,22.3125,4.581725,21.56,55.225,15.5,-2.7,18.2,6.6875,63.3,90.18229167,5.296875,1002.907292,0,0,0,2,2,3,3,3,4.26897026727256,1.1125,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2,2,2,0,2,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,2,2,2,0,2,2,2,0,2,2,2,0,2,2,2,0,0,2,2
"1690","La.Araucania",2017-07-02,"2017",26,44,19,0.431818181818182,57.3125,25.875,4.391775,21.315,59.596,16.3,7.8,8.5,11.89375,46.46333333,79.89598053,3.75657269,1006.1927,0,0,0,0,0,0,0,0,0.708336834725239,0.425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7
"1691","La.Araucania",2017-07-09,"2017",27,61,37,0.60655737704918,56.9375,30.8125,3.730225,19.355,65.91045,15.55,9.85,5.7,12,33.59166667,53.15432518,3.11220389,1009.400547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"1692","La.Araucania",2017-07-16,"2017",28,63,37,0.587301587301587,115.1875,28.171875,3.75315,24.7799989948,59.18945,15.55,1.05,14.5,7.775,44.6,45.04755435,4.874082001,1009.17879,0,0,0,0,0,0,0,0,2.68886593194975,-0.74375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
"1693","La.Araucania",2017-07-23,"2017",29,45,20,0.444444444444444,121.3125,37.0703125,6.153725,21.805,80.4264,14.8,1.05,13.75,6.160416667,9.7,47.26041667,3.236979167,1012.507292,0,0,0,0,0,0,0,0,0.312305495024057,0.110416666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,5
"1694","La.Araucania",2017-07-30,"2017",30,60,27,0.45,63,38.3125,3.04575,20.09,77.86725,16.4,-3.2,19.6,6.466666667,14.5,75.63756793,4.977355072,1009.691497,0,0,0,0,0,2,2,3,1.95845744287578,-0.26875,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2,2,2,0,2,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,2,2,2,0,2,2,2,0,2,2,2,0,2,2,2,0,0,2,3
"1695","La.Araucania",2017-08-06,"2017",31,47,21,0.446808510638298,116.0625,32.8046875,3.4584,23.489375,74.6125,16.2,-4.2,20.4,4.5015625,13.4,84.00439312,4.569814312,1010.14481,0,0,0,4,4,5,5,6,3.0329767725254,0.7125,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,4,4,4,0,4,4,4,0,4,4,4,0,4,4,4,0,5,5,5,5,2,2,2,2,4,4,4,5,4,4,4,5,4,4,4,5,4,4,4,5,4,4,4,5,2,2,2,2,4,4,4,5,4,4,4,5,4,4,4,5,4,4,4,5,4,4,4,5,2,5,5,5
"1696","La.Araucania",2017-08-13,"2017",32,46,15,0.326086956521739,26.4375,22.4375,2.79685,24.31625,58.4868,14,3.3,10.7,8.8875,95.6,87.07438859,8.611865942,1003.933616,0,0,0,0,0,0,0,0,1.53849416174202,0.0125000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1697","La.Araucania",2017-08-20,"2017",33,43,13,0.302325581395349,51.8671875,28.3125,6.3118606675,22.05,58.40925,15,-0.3,15.3,8.225,54.6,87.30989583,7.015625,1009.138281,0,0,0,0,0,1,1,1,2.14991694191726,-0.3625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
"1698","La.Araucania",2017-08-27,"2017",34,49,12,0.244897959183673,41.25,23.5,5.079525,27.44,57.28125,15.8,-1.1,16.9,7.15,59.4,85.34375,6.3828125,1004.525521,0,0,0,0,0,1,1,3,2.03329430095245,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1699","La.Araucania",2017-09-03,"2017",35,52,19,0.365384615384615,64.875,23.125,7.5325,29.645,54.208625,14.8,-1.3,16.1,6.8,43.2,88.328125,3.684895833,1008.484375,0,0,0,0,0,0,0,4,2.04939015319192,-0.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,2,3,0,0,0,3,0,0,2,3,0,0,0,0,0,0,0,0,0,0,2,3,0,0,2,3,0,0,2,3,0,0,2,3,0,0,3,3
"1700","La.Araucania",2017-09-10,"2017",36,53,11,0.207547169811321,56.5,30.8125,8.695125,28.91,57.44105,13.7,-2.6,16.3,6.3275,12.7,83.7165933,3.47012883,1011.583313,0,0,0,0,0,0,0,4,0.880709940899954,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"1701","La.Araucania",2017-09-17,"2017",37,34,9,0.264705882352941,40.25,38.140625,10.17215,31.115,61.6922,20.9,-2,22.9,7.7125,10,80.49621212,4.017518939,1012.641951,0,0,0,0,0,0,0,1,1.3238876732671,0.2575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1702","La.Araucania",2017-09-24,"2017",38,42,6,0.142857142857143,33.875,34.4375,9.238775,35.035,52.68465,20.7,0,20.7,8.7875,4.2,86.6263587,3.352694746,1009.43185,0,0,0,0,0,0,0,0,0.893528319161098,0.2125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1703","La.Araucania",2017-10-01,"2017",39,33,7,0.212121212121212,29.125,40.8125,8.701675,31.85,70.5752,20.7,-1.9,22.6,9.4625,37.4,82.70833333,5.122395833,1006.500781,0,0,0,0,0,0,0,0,1.53895836757947,0.1375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1704","La.Araucania",2017-10-08,"2017",40,19,6,0.31578947368421,13.875,22.25,8.95385,31.115,46.46294745,17.6,3.7,13.9,10.1625,64.3,85.36277174,7.668365036,1004.354314,0,0,0,0,0,0,0,0,0.931875988070761,0.0249999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1705","La.Araucania",2017-10-15,"2017",41,17,3,0.176470588235294,14.375,27.8125,8.950575,18.62,30.81121895,24.8,1.1,23.7,10.4125,7.3,79.64572011,4.956861413,1010.218886,0,0,0,0,0,0,0,0,1.86581081570453,0.525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1706","La.Araucania",2017-10-22,"2017",42,17,2,0.117647058823529,14.875,31.1875,8.524825,23.03,42.6753702,24.8,-0.8,25.6,10.875,21,79.91145833,4.3671875,1006.84974,0,0,0,0,0,0,0,0,1.72191753577226,-0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1707","La.Araucania",2017-10-29,"2017",43,16,4,0.25,11.4140625,27.3125,8.71805,32.095,29.93847125,21.5,3.8,17.7,10.76071429,8.225,82.875,4.900065104,1007.196094,0,0,0,0,0,0,0,0,0.71149454656794,0.0499999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1708","La.Araucania",2017-11-05,"2017",44,14,1,0.0714285714285714,12.9140625,24.0625,8.040125,31.36,29.97155455,18.5,4.4,14.1,11.25,34.1,85.03419384,6.768568841,1004.959432,0,0,0,0,0,0,0,0,1.24899959967968,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1709","La.Araucania",2017-11-12,"2017",45,21,0,0,6.9375,30.25,8.1482,30.38,31.6175721,23.6,2.2,21.4,13.525,0.1,81.45595562,3.908740942,1006.253589,0,0,0,0,0,0,0,0,1.12345131498559,0.5125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
