"","RERI","SE","2.5%-CI","97.5%-CI","Factor","Region"
"123",0.31723417221073,0.382379707968642,-0.432230055407809,1.06669839982927,"TAVG(>95th)-PM2.5(>70th)-2d","Okayama"
"124",0.664840359543378,0.271330628129414,0.133032328409726,1.19664839067703,"TAVG(>95th)-PM2.5(>70th)-2d","Osaka"
"125",0.216489087869828,0.463943777248074,-0.692840715536396,1.12581889127605,"TAVG(>95th)-PM2.5(>70th)-2d","Saga"
"126",-0.312306424063832,0.188991770881009,-0.68273029499061,0.0581174468629464,"TAVG(>95th)-PM2.5(>70th)-2d","Saitama"
"127",0.226148995586179,0.485443839739824,-0.725320930303876,1.17761892147623,"TAVG(>95th)-PM2.5(>70th)-2d","Shiga"
"128",-0.97648445751489,0.458619256224367,-1.87537819971465,-0.0775907153151301,"TAVG(>95th)-PM2.5(>70th)-2d","Shimane"
"129",-0.413151192052844,0.27161536361114,-0.945517304730679,0.11921492062499,"TAVG(>95th)-PM2.5(>70th)-2d","Shizuoka"
"130",0.487467190282376,0.3210955852221,-0.141880156752939,1.11681453731769,"TAVG(>95th)-PM2.5(>70th)-2d","Tochigi"
"131",0.252201784743291,0.394168599179575,-0.520368669648677,1.02477223913526,"TAVG(>95th)-PM2.5(>70th)-2d","Tokushima"
"132",-0.0148731090236399,0.187837399430133,-0.3830344119067,0.35328819385942,"TAVG(>95th)-PM2.5(>70th)-2d","Tokyo"
"133",0.462350293246193,0.613023966253423,-0.739176680610515,1.6638772671029,"TAVG(>95th)-PM2.5(>70th)-2d","Tottori"
"134",0.121060818531898,0.440326488982855,-0.741979099874497,0.984100736938294,"TAVG(>95th)-PM2.5(>70th)-2d","Toyama"
"135",-0.352031867788294,0.471633978564228,-1.27643446577418,0.572370730197593,"TAVG(>95th)-PM2.5(>70th)-2d","Wakayama"
"136",1.09507793317095,0.48094518895774,0.152425362813781,2.03773050352812,"TAVG(>95th)-PM2.5(>70th)-2d","Yamagata"
"137",0.0211601886438315,0.364512418626848,-0.69328415186479,0.735604529152453,"TAVG(>95th)-PM2.5(>70th)-2d","Yamaguchi"
"138",-0.136841712904322,0.677074165014277,-1.4639070763323,1.19022365052366,"TAVG(>95th)-PM2.5(>70th)-2d","Yamanashi"
"139",0.264210790552487,0.442642553516766,-0.603368614340374,1.13179019544535,"TAVG(>92.5th)-PM2.5(>90th)-2d","Aichi"
"140",-0.459222593401319,0.61575309411691,-1.66609865787046,0.747653471067824,"TAVG(>92.5th)-PM2.5(>90th)-2d","Akita"
"141",-0.110480892246972,0.382109138068825,-0.859414802861869,0.638453018367925,"TAVG(>92.5th)-PM2.5(>90th)-2d","Aomori"
"142",0.346586541032942,0.267440666829749,-0.177597165953365,0.870770248019249,"TAVG(>92.5th)-PM2.5(>90th)-2d","Chiba"
"143",0.103406431074498,0.327781431894923,-0.539045175439551,0.745858037588548,"TAVG(>92.5th)-PM2.5(>90th)-2d","Ehime"
"144",0.140992548516339,0.460307780954927,-0.761210702155318,1.043195799188,"TAVG(>92.5th)-PM2.5(>90th)-2d","Fukui"
"145",0.407567777971184,0.22494573361899,-0.0333258599220366,0.848461415864405,"TAVG(>92.5th)-PM2.5(>90th)-2d","Fukuoka"
"146",-0.850185123139283,0.283749122778839,-1.40633340378581,-0.294036842492759,"TAVG(>92.5th)-PM2.5(>90th)-2d","Fukushima"
"147",0.289869675821678,0.315269655764305,-0.328058849476359,0.907798201119716,"TAVG(>92.5th)-PM2.5(>90th)-2d","Gifu"
"148",-0.354538020856763,0.573455417168553,-1.47851063850713,0.769434596793602,"TAVG(>92.5th)-PM2.5(>90th)-2d","Gunma"
"149",0.424632566506673,0.277037280602923,-0.118360503475057,0.967625636488402,"TAVG(>92.5th)-PM2.5(>90th)-2d","Hiroshima"
"150",-0.33654051658857,0.31236643649306,-0.948778732114968,0.275697698937827,"TAVG(>92.5th)-PM2.5(>90th)-2d","Hokkaido"
"151",0.392219211438394,0.3780545872807,-0.348767779631778,1.13320620250856,"TAVG(>92.5th)-PM2.5(>90th)-2d","Hyogo"
"152",0.152675729857841,0.360665587800784,-0.554228822231696,0.859580281947378,"TAVG(>92.5th)-PM2.5(>90th)-2d","Ibaraki"
"153",0.463475219679094,0.560105250764727,-0.63433107181977,1.56128151117796,"TAVG(>92.5th)-PM2.5(>90th)-2d","Ishikawa"
"154",1.41035901973629,0.744454042120762,-0.0487709028204002,2.86948894229299,"TAVG(>92.5th)-PM2.5(>90th)-2d","Iwate"
"155",0.668692881252789,0.670254216695009,-0.645005383469428,1.98239114597501,"TAVG(>92.5th)-PM2.5(>90th)-2d","Kagawa"
"156",-0.607131607049463,0.244604747269067,-1.08655691169683,-0.127706302402092,"TAVG(>92.5th)-PM2.5(>90th)-2d","Kagoshima"
"157",-0.181599415066984,0.238929117068709,-0.649900484521654,0.286701654387686,"TAVG(>92.5th)-PM2.5(>90th)-2d","Kanagawa"
"158",0.200932878715453,0.525452929394874,-0.8289548628985,1.23082062032941,"TAVG(>92.5th)-PM2.5(>90th)-2d","Kochi"
"159",-0.740730841679399,0.546830989620452,-1.81251958133549,0.331057897976687,"TAVG(>92.5th)-PM2.5(>90th)-2d","Kumamoto"
"160",1.0344830782244,0.701465210819156,-0.340388734981142,2.40935489142995,"TAVG(>92.5th)-PM2.5(>90th)-2d","Kyoto"
"161",-1.33364642660562,0.22756619464345,-1.77967616810678,-0.887616685104453,"TAVG(>92.5th)-PM2.5(>90th)-2d","Mie"
"162",0.194634918165466,0.367010105042441,-0.524704887717719,0.91397472404865,"TAVG(>92.5th)-PM2.5(>90th)-2d","Miyagi"
"163",-0.407750187952512,0.296222589810199,-0.988346463980502,0.172846088075478,"TAVG(>92.5th)-PM2.5(>90th)-2d","Miyazaki"
"164",0.367259910617886,0.618907736876519,-0.845799253660092,1.58031907489586,"TAVG(>92.5th)-PM2.5(>90th)-2d","Nagano"
"165",-0.0648952283946506,0.362655897338574,-0.775700787178257,0.645910330388955,"TAVG(>92.5th)-PM2.5(>90th)-2d","Nagasaki"
"166",-0.357120734369787,0.39919246549861,-1.13953796674706,0.425296498007488,"TAVG(>92.5th)-PM2.5(>90th)-2d","Nara"
"167",0.0554218779529323,0.35379175427572,-0.638009960427478,0.748853716333343,"TAVG(>92.5th)-PM2.5(>90th)-2d","Niigata"
"168",-1.25009396575799,0.413965948243062,-2.06146722431439,-0.438720707201588,"TAVG(>92.5th)-PM2.5(>90th)-2d","Oita"
"169",0.0529222781516614,0.430588958399492,-0.791032080311344,0.896876636614666,"TAVG(>92.5th)-PM2.5(>90th)-2d","Okayama"
"170",0.613044946575016,0.323842078851726,-0.0216855279743675,1.2477754211244,"TAVG(>92.5th)-PM2.5(>90th)-2d","Osaka"
