"","RERI","SE","2.5%-CI","97.5%-CI","Factor","Region"
"96",0.676331268800987,0.608278510980936,-0.515894612721648,1.86855715032362,"joint_p10_p80_2d","Coquimbo"
"97",-0.635478962139029,0.505585461727435,-1.6264264671248,0.355468542846743,"joint_p10_p80_2d","La.Araucania"
"98",-0.668566017511369,0.45279716312511,-1.55604845723659,0.218916422213847,"joint_p10_p80_2d","Los.Lagos"
"99",-0.00131182916569439,0.389344925885039,-0.76442788390037,0.761804225568981,"joint_p10_p80_2d","Los.Rios"
"100",-0.385841898181097,0.575991431929405,-1.51478510476273,0.743101308400538,"joint_p10_p80_2d","Maule"
"101",-0.0651500607088454,0.385122848251052,-0.819990843280907,0.689690721863217,"joint_p10_p80_2d","Metropolitana.de.Santiago"
"102",-0.0803636419805822,0.442744749415616,-0.948143350835189,0.787416066874024,"joint_p10_p80_2d","Nuble"
"103",-0.324999056560901,0.805291075778032,-1.90336956508584,1.25337145196404,"joint_p10_p80_2d","O.Higgins"
"104",0.882400970974634,0.2646091044648,0.363767126223626,1.40103481572564,"joint_p10_p80_2d","Valparaiso"
"105",-0.36456715018743,0.903389694218882,-2.13521095085644,1.40607665048158,"joint_p05_p70_2d","Antofagasta"
"106",-2.47910157604329,1.32968913410009,-5.08529227887947,0.127089126792888,"joint_p05_p70_2d","Atacama"
"107",-0.689893607805726,0.499412716468484,-1.66874253208395,0.288955316472502,"joint_p05_p70_2d","Aysen"
"108",0.172695606821071,0.173444628448414,-0.167255864937821,0.512647078579964,"joint_p05_p70_2d","Biobio"
"109",-0.650370429452307,0.893439984957001,-2.40151279996803,1.10077194106342,"joint_p05_p70_2d","Coquimbo"
"110",-0.218735870991122,0.284391345254254,-0.776142907689459,0.338671165707215,"joint_p05_p70_2d","La.Araucania"
"111",-1.45476333412274,0.710938857501925,-2.84820349482652,-0.061323173418969,"joint_p05_p70_2d","Los.Lagos"
"112",-0.909457012018819,0.588508172367096,-2.06293302985833,0.244019005820689,"joint_p05_p70_2d","Los.Rios"
"113",0.409849263897261,0.188171351528125,0.0410334149021354,0.778665112892386,"joint_p05_p70_2d","Maule"
"114",-0.0514825655656441,0.786526098451146,-1.59307371852989,1.4901085873986,"joint_p05_p70_2d","Metropolitana.de.Santiago"
"115",0.384409548536043,0.247791987887896,-0.101262747724233,0.87008184479632,"joint_p05_p70_2d","Nuble"
"116",-0.447910826309968,0.420787619200083,-1.27265455994213,0.376832907322194,"joint_p05_p70_2d","O.Higgins"
"117",-0.0880984275530665,0.539699909353096,-1.14591024988513,0.969713394779002,"joint_p05_p70_2d","Valparaiso"
"118",-0.461699462558718,0.76966475412012,-1.97024238063415,1.04684345551672,"joint_p075_p70_2d","Antofagasta"
"119",-4.91998657448595,3.02150329745791,-10.8421330375035,1.00215988853156,"joint_p075_p70_2d","Atacama"
"120",-0.383880788630907,0.52232348930308,-1.40763482766494,0.639873250403129,"joint_p075_p70_2d","Aysen"
"121",-0.388318245573819,0.599055206826931,-1.5624664509546,0.785829959806966,"joint_p075_p70_2d","Biobio"
"122",0.206404765920262,1.19878947503269,-2.14322260514381,2.55603213698433,"joint_p075_p70_2d","Coquimbo"
"123",-0.157926966659223,0.303075359010309,-0.751954670319428,0.436100737000982,"joint_p075_p70_2d","La.Araucania"
"124",-0.639725365170284,0.566997911844218,-1.75104127238495,0.471590542044384,"joint_p075_p70_2d","Los.Lagos"
"125",-0.846839998942388,0.549875237373119,-1.9245954641937,0.230915466308926,"joint_p075_p70_2d","Los.Rios"
"126",-0.11960158482418,0.282379414200447,-0.673065236657056,0.433862067008695,"joint_p075_p70_2d","Maule"
"127",-0.00433324797537971,0.554329611064033,-1.09081928566088,1.08215278971013,"joint_p075_p70_2d","Metropolitana.de.Santiago"
"128",0.379475599501331,0.226674406762437,-0.0648062377530454,0.823757436755708,"joint_p075_p70_2d","Nuble"
"129",-0.846179995847653,0.644070805273764,-2.10855877418423,0.416198782488924,"joint_p075_p70_2d","O.Higgins"
"130",0.50216558782097,0.444153489111402,-0.368375250837378,1.37270642647932,"joint_p075_p70_2d","Valparaiso"
"131",-0.134067022429426,0.711745890309444,-1.52908896743594,1.26095492257708,"joint_p10_p70_2d","Antofagasta"
"132",-4.45755664685848,2.05116683580231,-8.477843645031,-0.437269648685953,"joint_p10_p70_2d","Atacama"
"133",-0.157698238712686,1.31365824577944,-2.73246840044039,2.41707192301502,"joint_p10_p70_2d","Aysen"
"134",-0.275313204288444,0.493702254693773,-1.24296962348824,0.69234321491135,"joint_p10_p70_2d","Biobio"
"135",1.13230762105528,1.48246126349511,-1.77331645539513,4.03793169750569,"joint_p10_p70_2d","Coquimbo"
"136",-0.0953123131408724,0.279807305392266,-0.643734631709713,0.453110005427968,"joint_p10_p70_2d","La.Araucania"
